tomato_id,label,class_name,is_cherry,source_file,transit_len,valid_slices,IR1_mean,IR2_mean,Green_mean,Red_mean,Blue_mean,IR3_mean,SAT_mean,HUE_mean,IR1_std,Green_std,Red_std,SAT_std,HUE_std,Red_Green_ratio,IR1_IR2_ratio,IR3_IR2_ratio
tomato_0083,2,Pomodoro Arancio-Giallo,0,03_pomodoro_arancio_giallo.csv,12,5,1521.6,1085.8,464.4,915.2,150.6,1600.0,10422.4,840.0,270.77629142892107,78.58625834075573,166.74591449267956,144.6056707048517,15.652475842498529,1.9707148585117389,1.4013630373792316,1.4735678626490343
tomato_0084,2,Pomodoro Arancio-Giallo,0,03_pomodoro_arancio_giallo.csv,30,6,3251.1666666666665,2342.1666666666665,469.3333333333333,3312.8333333333335,202.16666666666666,3678.8333333333335,9777.0,132.5,1671.5702099124246,247.32785258976935,1720.7497687539192,4789.8863034523065,67.13791775144654,7.058593599603831,1.3881021786603478,1.570696641696307
tomato_0085,2,Pomodoro Arancio-Giallo,0,03_pomodoro_arancio_giallo.csv,18,7,2293.1428571428573,1675.4285714285713,659.5714285714286,2252.0,193.57142857142858,2572.5714285714284,11405.285714285714,455.85714285714283,719.5140555892402,217.724487325042,690.6784104535675,212.0288614675797,104.95622670337156,3.414338263157098,1.3686903056097954,1.5354706593210312
tomato_0086,2,Pomodoro Arancio-Giallo,0,03_pomodoro_arancio_giallo.csv,18,7,1947.2857142857142,1431.0,716.1428571428571,1483.2857142857142,267.85714285714283,2132.1428571428573,10217.285714285714,758.5714285714286,546.9782793633017,219.21483265769874,412.742338626943,398.8369400668709,135.1096556417011,2.0712148124905174,1.3607866531641144,1.4899670455927232
tomato_0087,2,Pomodoro Arancio-Giallo,0,03_pomodoro_arancio_giallo.csv,33,8,3018.125,2331.5,1315.375,2443.875,487.125,3307.875,10004.25,884.875,1006.225966882475,488.0854543154157,828.080126816585,691.9570073349934,186.35406967843306,1.8579302339034098,1.2944992438580345,1.4187754603526679
tomato_0088,2,Pomodoro Arancio-Giallo,0,03_pomodoro_arancio_giallo.csv,15,6,1553.8333333333333,1195.8333333333333,614.5,1119.8333333333333,236.0,1592.8333333333333,9834.0,873.5,337.2230221480536,128.5250948258744,234.1814823308339,194.21225502011967,25.905597850657685,1.822348763400888,1.2993728114338163,1.3319860515792108
tomato_0089,2,Pomodoro Arancio-Giallo,0,03_pomodoro_arancio_giallo.csv,36,9,2979.1111111111113,2168.6666666666665,892.2222222222222,2237.3333333333335,316.22222222222223,3162.0,9594.333333333334,536.1111111111111,1483.1933829110453,470.307553037844,1120.23524315208,3605.6402344105272,202.51200238778716,2.507596484970899,1.3737063160347593,1.4580387267535873
tomato_0090,2,Pomodoro Arancio-Giallo,0,03_pomodoro_arancio_giallo.csv,15,6,1621.0,1285.1666666666667,803.3333333333334,1355.1666666666667,401.1666666666667,1747.0,8797.833333333334,862.1666666666666,401.6047808480372,188.38754382035629,318.91592413466384,237.39369550741375,14.288690166235206,1.6869294395817913,1.2613149947245623,1.3593567524884702
tomato_0091,2,Pomodoro Arancio-Giallo,0,03_pomodoro_arancio_giallo.csv,33,8,3148.75,2535.25,1364.5,2920.5,620.0,3446.0,9902.0,654.875,1109.351129521861,510.12547476086706,1036.1376080700588,226.12259633090315,22.041762309631363,2.140344432830015,1.241987964729364,1.35923478410715
tomato_0092,2,Pomodoro Arancio-Giallo,0,03_pomodoro_arancio_giallo.csv,30,7,3698.5714285714284,2702.0,456.7142857142857,3743.714285714286,272.14285714285717,4250.285714285715,9963.714285714286,79.0,1842.4305375547503,259.74777142817754,1882.3929552819832,4397.215850750931,43.34358853010058,8.197059564030601,1.3688273186096058,1.5730146922855541
tomato_0093,2,Pomodoro Arancio-Giallo,0,03_pomodoro_arancio_giallo.csv,33,8,3132.375,2328.5,1215.875,2614.75,556.0,3368.25,9911.0,646.375,1194.869501242709,480.6027279810812,989.4955063783044,271.4027055344669,36.65256763564749,2.1505088750857704,1.345232976829577,1.4465320959994326
tomato_0094,2,Pomodoro Arancio-Giallo,0,03_pomodoro_arancio_giallo.csv,30,7,3470.8571428571427,2459.285714285714,714.2857142857143,2763.0,303.57142857142856,3780.8571428571427,9581.142857142857,292.2857142857143,1771.1288705767504,380.29230612153873,1548.2962679452964,4229.89997630249,148.30791649550636,3.8681999458452005,1.4113273250773792,1.5373801854419624
tomato_0095,2,Pomodoro Arancio-Giallo,0,03_pomodoro_arancio_giallo.csv,27,6,2123.1666666666665,1510.8333333333333,492.0,1308.0,167.66666666666666,2231.1666666666665,10871.333333333334,584.0,462.4233630199351,96.74709297958259,289.1684630107509,152.5485714999215,114.74842046843172,2.6585365313305585,1.40529508170792,1.4767788098613648
tomato_0096,2,Pomodoro Arancio-Giallo,0,03_pomodoro_arancio_giallo.csv,33,8,3455.875,2478.625,982.75,2222.875,378.25,3586.25,10480.5,659.375,1233.2889173147664,404.3911649451732,808.6198890702602,430.01893646011183,55.68004900449404,2.261892625165173,1.3942710115718553,1.446870739031234
tomato_0097,2,Pomodoro Arancio-Giallo,0,03_pomodoro_arancio_giallo.csv,30,7,2562.0,1813.0,532.8571428571429,1951.5714285714287,169.57142857142858,2977.285714285714,9784.142857142857,361.7142857142857,1250.6101177691899,264.29997387528476,982.9433447801653,4315.186030310915,175.56832885016047,3.662466419203043,1.4131274053329983,1.6421873678234091
tomato_0098,2,Pomodoro Arancio-Giallo,0,03_pomodoro_arancio_giallo.csv,27,6,2182.1666666666665,1533.8333333333333,374.8333333333333,1828.6666666666667,158.83333333333334,2495.5,9515.5,202.5,1120.7475035290804,194.40927618471983,948.7808317344246,4661.8951832918765,99.20433458271872,4.878612586608825,1.4226882445548956,1.626969455871111
tomato_0099,2,Pomodoro Arancio-Giallo,0,03_pomodoro_arancio_giallo.csv,27,5,3296.8,2376.4,480.8,3360.0,216.8,3820.0,9351.4,131.4,1891.1748200523398,273.91641060732377,1920.5904040164316,5228.431485636969,75.00199997333405,6.988352600075861,1.3873085280789912,1.6074734825472414
tomato_0100,2,Pomodoro Arancio-Giallo,0,03_pomodoro_arancio_giallo.csv,7,2,674.0,477.0,130.0,503.5,53.5,748.0,5591.0,173.5,951.7657274770929,182.43354954612926,710.6423150924803,7906.868027227974,245.36605307173198,3.873076625147952,1.4129978739413445,1.5681341390328274
tomato_0101,2,Pomodoro Arancio-Giallo,0,03_pomodoro_arancio_giallo.csv,30,7,4063.285714285714,2961.8571428571427,1159.142857142857,3183.5714285714284,470.14285714285717,4389.285714285715,10687.857142857143,535.1428571428571,1226.3291719987901,391.553499354996,1129.964285149883,314.2039828791845,111.39633233254521,2.7464875286844803,1.3718709257690171,1.4819370036301747
tomato_0102,2,Pomodoro Arancio-Giallo,0,03_pomodoro_arancio_giallo.csv,21,8,1606.625,1111.75,368.625,1278.75,129.875,1797.625,9726.75,372.875,842.0091512057845,181.7761083625364,679.2293427112819,3951.9507931436306,170.75499365214142,3.468972438956326,1.445131536360409,1.616932749116863
tomato_0103,2,Pomodoro Arancio-Giallo,0,03_pomodoro_arancio_giallo.csv,39,10,3430.9,2398.9,893.2,2563.0,333.9,3759.8,9847.5,454.4,1678.311880035015,479.8096381784018,1297.386090054409,3472.889199051546,185.43714119165378,2.8694580959532234,1.430197167742727,1.5673016734032195
tomato_0104,2,Pomodoro Arancio-Giallo,0,03_pomodoro_arancio_giallo.csv,18,7,1939.2857142857142,1370.142857142857,782.2857142857143,1070.5714285714287,310.2857142857143,2012.2857142857142,8908.857142857143,1264.4285714285713,574.0754056990871,255.117433277118,325.6986629503091,203.24404753188435,77.4184670968048,1.3685171483206355,1.4153894172581316,1.4686685327070381
tomato_0105,2,Pomodoro Arancio-Giallo,0,03_pomodoro_arancio_giallo.csv,33,8,3303.75,2283.875,1161.625,2653.0,442.5,3628.75,10489.375,655.0,1141.380711494385,469.84281186067204,959.8647226116218,278.5497839576566,38.95051806000605,2.283869559592213,1.4465546431107015,1.5888566511352125
tomato_0106,2,Pomodoro Arancio-Giallo,0,03_pomodoro_arancio_giallo.csv,33,8,3240.125,2371.125,828.375,2826.0,371.0,3552.125,9559.25,324.875,1607.7243400444706,443.2487007474311,1449.0891720565123,3871.0510846538823,132.16487268343496,3.411498374389638,1.3664926928504708,1.4980758015790991
tomato_0107,2,Pomodoro Arancio-Giallo,0,03_pomodoro_arancio_giallo.csv,27,6,1961.0,1397.8333333333333,446.3333333333333,1443.1666666666667,160.66666666666666,2172.1666666666665,11090.833333333334,451.0,391.0964075518976,79.27588956717337,298.56216549768436,107.99151201213301,0.0,3.233383049289402,1.4028854078725261,1.5539525344894298
tomato_0108,3,Pomodoro Rosso-Arancio,0,04_pomodoro_rosso_arancio.csv,27,6,2880.5,2064.0,428.3333333333333,2792.8333333333335,234.66666666666666,3290.0,9558.333333333334,115.0,1538.6112894425285,242.0203848163759,1530.7027688831906,4684.868009524565,56.3382640840131,6.520233310811674,1.395591078509733,1.5939922403391846
tomato_0109,3,Pomodoro Rosso-Arancio,0,04_pomodoro_rosso_arancio.csv,24,5,1961.8,1414.2,517.2,1589.4,154.0,2175.4,11281.6,506.4,316.39010730425815,81.8852856134727,261.7275300766047,53.67774212837198,18.622566955175646,3.073085787450004,1.3872153769819304,1.5382548328506942
tomato_0110,3,Pomodoro Rosso-Arancio,0,04_pomodoro_rosso_arancio.csv,30,6,3327.1666666666665,2238.6666666666665,376.6666666666667,3332.0,243.16666666666666,3827.6666666666665,9660.833333333334,57.5,1678.8002164244162,199.5120714810677,1698.9780457675138,4733.282684001312,28.16913204200655,8.846017464265023,1.4862269141472888,1.7097974908734477
tomato_0111,3,Pomodoro Rosso-Arancio,0,04_pomodoro_rosso_arancio.csv,24,5,1873.8,1296.8,168.4,1977.2,109.4,2207.0,9444.4,34.2,1063.131083168957,95.6781061685483,1127.355179169369,5279.916883815503,24.396721091163048,11.741091939365086,1.4449413830587494,1.7018815414722275
tomato_0112,3,Pomodoro Rosso-Arancio,0,04_pomodoro_rosso_arancio.csv,9,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999900000999989,0.9999900000999989,0.9999900000999989
tomato_0113,3,Pomodoro Rosso-Arancio,0,04_pomodoro_rosso_arancio.csv,33,7,4350.714285714285,3249.714285714286,581.5714285714286,3821.5714285714284,322.0,4756.857142857143,9831.142857142857,123.57142857142857,2100.8582146578187,292.50518920915863,1960.954602325345,4339.177242618368,65.8580725066086,6.571112635721473,1.3387990111783041,1.463777030839441
tomato_0114,3,Pomodoro Rosso-Arancio,0,04_pomodoro_rosso_arancio.csv,30,7,2624.714285714286,1833.2857142857142,395.42857142857144,2866.4285714285716,261.85714285714283,2970.0,11369.42857142857,89.0,714.6781826541963,116.75452474152361,784.3908160993169,91.21377297838514,18.708286933869708,7.248916001653137,1.4316995168535054,1.6200420701782168
tomato_0115,3,Pomodoro Rosso-Arancio,0,04_pomodoro_rosso_arancio.csv,33,8,2980.875,1979.5,403.75,3262.375,300.875,3464.125,9974.5,47.25,1450.9188652614,233.92413300042386,1633.314153798956,4036.027714756889,25.777897509300484,8.080185558385498,1.5058726875176929,1.7499999911593838
tomato_0116,3,Pomodoro Rosso-Arancio,0,04_pomodoro_rosso_arancio.csv,30,7,3400.1428571428573,2437.5714285714284,369.7142857142857,3594.1428571428573,243.71428571428572,3886.285714285714,10001.285714285714,54.142857142857146,1733.364015296213,189.89884525339124,1874.1647409420752,4411.7227063920545,33.88917512239255,9.721406228555473,1.3948895213243706,1.594326899630611
tomato_0117,3,Pomodoro Rosso-Arancio,0,04_pomodoro_rosso_arancio.csv,24,5,1934.8,1429.4,227.4,2008.6,114.4,2241.8,9420.0,96.8,1165.6775712005442,128.2470272559953,1227.224836776049,5266.428011470393,66.51841850194576,8.832893191165645,1.353574917073073,1.5683503458209715
tomato_0118,3,Pomodoro Rosso-Arancio,0,04_pomodoro_rosso_arancio.csv,33,7,3868.0,2710.0,707.4285714285714,3415.714285714286,326.0,4261.857142857143,9721.857142857143,198.28571428571428,1822.5002972107668,369.9201973141672,1623.525455532467,4295.024851638285,88.97886319367143,4.828352112684845,1.4273062677959176,1.5726410063213037
tomato_0119,3,Pomodoro Rosso-Arancio,0,04_pomodoro_rosso_arancio.csv,18,3,1671.3333333333333,1172.0,202.33333333333334,1622.0,72.66666666666667,1917.3333333333333,7961.333333333333,103.66666666666667,1446.582294006578,174.46298556809504,1403.9020621111715,6894.724166588054,91.46766277397349,8.016474068378546,1.4260523200279949,1.6359499291585615
tomato_0120,3,Pomodoro Rosso-Arancio,0,04_pomodoro_rosso_arancio.csv,30,6,3425.5,2424.6666666666665,491.8333333333333,3258.3333333333335,292.3333333333333,3899.5,9487.333333333334,109.33333333333333,1769.133997186194,262.59887026921245,1716.0190752630538,4648.457966537578,55.26180115293625,6.624872789734882,1.4127715091582147,1.6082622974638618
tomato_0121,3,Pomodoro Rosso-Arancio,0,04_pomodoro_rosso_arancio.csv,24,4,2205.5,1482.25,151.5,2238.25,89.75,2650.0,8997.25,25.5,1485.2192879616578,101.14840582035883,1517.1687172713082,5998.293389234419,17.0,14.773926417562613,1.487940620759382,1.787822554981801
tomato_0122,3,Pomodoro Rosso-Arancio,0,04_pomodoro_rosso_arancio.csv,27,6,3661.1666666666665,2680.3333333333335,678.3333333333334,2893.1666666666665,488.6666666666667,3890.8333333333335,10434.833333333334,143.83333333333334,1030.9571119433954,234.40278724167652,924.6900922291028,279.9981547558245,14.288690166235202,4.265110502234243,1.3659370674072735,1.4516229270552556
tomato_0123,3,Pomodoro Rosso-Arancio,0,04_pomodoro_rosso_arancio.csv,21,4,1928.5,1399.5,228.75,1927.0,140.5,2231.5,11581.25,95.25,267.2258720009473,27.10934648173332,294.2391317732342,93.67808352722281,17.5,8.424043347582804,1.3779921302037004,1.594498023619164
tomato_0124,3,Pomodoro Rosso-Arancio,0,04_pomodoro_rosso_arancio.csv,24,5,3029.8,2176.2,368.0,2799.4,159.4,3472.2,11768.0,145.2,710.4334592345718,102.7448295536082,711.578737737434,98.69143833180262,38.06835956539236,7.607065010677582,1.3922433535877063,1.595533491427564
tomato_0125,3,Pomodoro Rosso-Arancio,0,04_pomodoro_rosso_arancio.csv,33,7,4339.0,3206.1428571428573,574.4285714285714,4367.142857142857,429.57142857142856,4792.285714285715,9677.142857142857,49.142857142857146,2062.006870340963,294.4564807363205,2073.419753979034,4269.702621517157,27.236180418875254,7.602586288937816,1.3533395671374695,1.4947199525629196
tomato_0126,3,Pomodoro Rosso-Arancio,0,04_pomodoro_rosso_arancio.csv,27,5,2248.6,1612.4,166.8,2219.2,108.2,2594.2,9511.8,27.2,1277.6387595873882,94.2427716061025,1267.5887345665392,5317.280338669384,15.20526224699857,13.304555557280839,1.3945670962877257,1.608905968687013
tomato_0127,3,Pomodoro Rosso-Arancio,0,04_pomodoro_rosso_arancio.csv,24,5,1590.8,1166.8,170.0,1536.0,123.6,1848.2,11479.0,48.0,245.75231433294783,17.24818831066034,252.87645204723987,140.0339244611819,19.170289512680814,9.0352935861592,1.3633870297961346,1.5839903875215087
tomato_0128,3,Pomodoro Rosso-Arancio,0,04_pomodoro_rosso_arancio.csv,21,4,2290.5,1577.5,228.0,2260.25,141.25,2683.25,11685.5,60.25,438.17081904967915,30.95157508108432,494.78101216598844,199.51691657601367,17.5,9.91337675818523,1.4519809733630367,1.7009508608497568
tomato_0129,3,Pomodoro Rosso-Arancio,0,04_pomodoro_rosso_arancio.csv,18,3,1543.0,1093.0,158.66666666666666,1363.3333333333333,106.33333333333333,1766.3333333333333,11512.0,69.0,199.42166381815193,12.34233905438241,189.46591602009406,143.43988287781053,0.0,8.592436433249805,1.4117108745497633,1.6160414612743996
tomato_0130,3,Pomodoro Rosso-Arancio,0,04_pomodoro_rosso_arancio.csv,24,5,2005.2,1412.6,147.8,2109.2,95.8,2346.4,9544.0,27.2,1152.4926030131387,83.80155129829042,1224.5969541036757,5335.400031862653,15.20526224699857,14.270635029050402,1.4195101131282026,1.6610505333353356
tomato_0131,3,Pomodoro Rosso-Arancio,0,04_pomodoro_rosso_arancio.csv,33,8,3424.375,2487.625,557.75,3743.625,254.375,3895.25,10217.25,138.5,1619.832437321836,300.30258549859815,1799.2965242401979,4130.828583433872,69.28615611052058,6.712012430084941,1.3765639862255605,1.5658509559686409
tomato_0132,3,Pomodoro Rosso-Arancio,0,04_pomodoro_rosso_arancio.csv,24,6,1276.1666666666667,924.3333333333334,156.33333333333334,1134.1666666666667,74.16666666666667,1434.5,7782.333333333333,92.0,1002.3730676083964,121.66292231681214,901.7475071585542,6028.727649070463,71.26289357021646,7.254796977305097,1.3806346767331266,1.551929301637981
tomato_0133,3,Pomodoro Rosso-Arancio,0,04_pomodoro_rosso_arancio.csv,30,6,3509.5,2561.8333333333335,655.3333333333334,2711.0,253.33333333333334,3800.1666666666665,9442.833333333334,271.5,1807.5649642543972,339.8132820633512,1430.8246573217837,4626.565093745755,144.38524855399876,4.136825979600824,1.369917371531127,1.483377783553271
tomato_0134,3,Pomodoro Rosso-Arancio,0,04_pomodoro_rosso_arancio.csv,33,8,2952.625,2109.375,605.125,2461.5,287.75,3277.5,9691.5,255.625,1420.1119611294234,312.49751427582817,1211.4177054768752,3919.6928451091676,106.32153054364322,4.067754528936096,1.3997629563270495,1.5537777704117202
tomato_0135,3,Pomodoro Rosso-Arancio,0,04_pomodoro_rosso_arancio.csv,33,7,3560.1428571428573,2530.0,618.5714285714286,3536.0,384.0,3964.8571428571427,9576.42857142857,118.28571428571429,1697.746293234203,317.6501519716606,1711.9079025072192,4227.634084494654,52.15909727527336,5.716397136224527,1.4071710842178444,1.567137204421253
tomato_0136,3,Pomodoro Rosso-Arancio,0,04_pomodoro_rosso_arancio.csv,30,6,3343.5,2354.8333333333335,356.8333333333333,3143.3333333333335,229.16666666666666,3760.6666666666665,9662.333333333334,57.5,1666.3688367225307,184.13953042914676,1574.2268790319476,4734.473346283266,28.16913204200655,8.808967525204087,1.4198457013807952,1.5969990731247825
tomato_0137,3,Pomodoro Rosso-Arancio,0,04_pomodoro_rosso_arancio.csv,33,7,2866.4285714285716,2037.0,302.14285714285717,2534.4285714285716,129.28571428571428,3313.0,10163.57142857143,113.42857142857143,1360.6190817838349,141.04541652889515,1196.4739664451342,4481.925101900702,51.59734212423847,8.388179391407775,1.407181422364633,1.6264113813136407
tomato_0138,3,Pomodoro Rosso-Arancio,0,04_pomodoro_rosso_arancio.csv,33,8,3846.125,2752.375,698.75,3541.75,362.5,4287.0,9873.5,177.625,1805.7968907699133,368.8483040879698,1683.4852241703816,4001.5655864745167,75.17396490807172,5.0686940240616245,1.3973840723106985,1.557563916408324
tomato_0139,3,Pomodoro Rosso-Arancio,0,04_pomodoro_rosso_arancio.csv,15,6,1905.0,1345.3333333333333,380.6666666666667,1617.6666666666667,140.66666666666666,2130.5,11375.833333333334,317.8333333333333,405.95516993875077,64.9327857608671,336.84694843009436,235.64330388675734,26.347042844817835,4.249562059993992,1.4160059359563484,1.5836223866430448
tomato_0140,3,Pomodoro Rosso-Arancio,0,04_pomodoro_rosso_arancio.csv,30,6,3491.8333333333335,2405.5,512.8333333333334,3913.1666666666665,371.5,4003.5,9435.833333333334,57.5,1779.9943164703268,273.8360214921818,2024.0737552437822,4623.455392524802,28.16913204200655,7.630484089103332,1.4516039571055055,1.6643109471448307
tomato_0141,3,Pomodoro Rosso-Arancio,0,04_pomodoro_rosso_arancio.csv,24,5,2089.4,1413.2,192.2,2277.0,120.6,2452.6,9468.2,41.2,1191.1611142074778,109.63895293188456,1308.0487376240994,5292.994823349065,28.925767059837842,11.847033722839036,1.4784885261924108,1.7354939022396412
tomato_0142,3,Pomodoro Rosso-Arancio,0,04_pomodoro_rosso_arancio.csv,33,7,3748.8571428571427,2733.0,489.2857142857143,3930.285714285714,261.0,4133.0,10013.142857142857,93.85714285714286,1803.0666865622236,257.76456589021586,1909.4078239326554,4416.259557158125,55.47200065927726,8.032700565755025,1.3717003765606068,1.512257586855991
tomato_0143,3,Pomodoro Rosso-Arancio,0,04_pomodoro_rosso_arancio.csv,24,8,2167.5,1543.375,209.5,2299.375,109.25,2434.25,8927.5,60.5,1419.1369610737768,137.0443098313201,1504.1465484738228,5510.359023823091,40.344941265470766,10.975536468948139,1.4043897211993863,1.5772252266803257
tomato_0144,3,Pomodoro Rosso-Arancio,0,04_pomodoro_rosso_arancio.csv,27,6,3429.5,2570.0,385.3333333333333,3634.1666666666665,226.83333333333334,3796.1666666666665,9761.833333333334,63.333333333333336,1748.1927525304525,193.68186974176666,1842.8247248902069,4783.5537591488055,34.03919309658598,9.431228128947367,1.3344357924730124,1.4771076466519804
tomato_0145,3,Pomodoro Rosso-Arancio,0,04_pomodoro_rosso_arancio.csv,21,3,2304.6666666666665,1714.0,248.0,2437.6666666666665,70.66666666666667,2656.0,8092.333333333333,92.33333333333333,1996.4243870813973,217.70852073357165,2110.807507408796,7008.167116538627,87.08807802066441,9.829300678926048,1.3446129832091813,1.5495915895589756
tomato_0146,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,30,6,3576.0,2662.1666666666665,303.6666666666667,3631.8333333333335,180.0,4037.8333333333335,9903.666666666666,51.666666666666664,1857.3859049750538,164.55475279270019,1922.2911763483353,4851.953613408384,28.925190866555514,11.959933744458823,1.343266757616227,1.5167470048829388
tomato_0147,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,30,7,3352.8571428571427,2417.714285714286,242.85714285714286,3378.285714285714,175.0,3756.714285714286,10156.142857142857,29.142857142857142,1694.315538161987,123.0249684297576,1758.24360411991,4479.322844231831,12.850792082313724,13.910587662505213,1.3867879876462323,1.5538288756341276
tomato_0148,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,7,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999900000999989,0.9999900000999989,0.9999900000999989
tomato_0149,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,36,8,4280.875,3055.5,573.125,4462.25,448.25,4838.5,9901.5,38.5,1907.3389418993454,336.38686805522,2035.1964980596556,4019.8409705573463,22.181073012818835,7.78582320111977,1.401039105216694,1.5835378773243727
tomato_0150,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,33,7,3903.1428571428573,2961.1428571428573,400.7142857142857,3973.714285714286,290.85714285714283,4422.285714285715,9940.857142857143,29.142857142857142,1821.7245884574527,202.776325282904,1878.4032859750605,4385.398325829761,12.850792082313724,9.916577292634436,1.3181204123760888,1.4934388216643806
tomato_0151,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,27,5,2417.4,1789.4,154.6,2379.4,102.2,2829.8,9570.6,27.2,1365.7768119279226,87.87661805053719,1353.274103794202,5350.177221363793,15.20526224699857,15.390684644845754,1.3509556200348964,1.5814239321480723
tomato_0152,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,27,6,2570.8333333333335,1845.0,280.0,2521.8333333333335,197.66666666666666,2940.6666666666665,11488.0,57.333333333333336,627.3188716009321,59.24187708032216,658.4197496025364,174.4832370171989,18.07392228230128,9.006547297385216,1.3934055931703402,1.5938572632672596
tomato_0153,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,33,8,3708.375,2693.5,398.375,3718.125,259.375,4137.375,10167.125,56.0,1783.8884444221442,204.18474652697668,1840.5896134119632,4112.838207977552,25.729360660537214,9.333228507480928,1.3767867036317551,1.5360590252977202
tomato_0154,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,30,7,3371.1428571428573,2439.5714285714284,308.0,3211.1428571428573,211.57142857142858,3726.1428571428573,11645.142857142857,54.0,902.3438791228521,67.17390366305455,956.2582337024919,166.32040220753493,27.537852736430512,10.425788158717454,1.3818586346120452,1.527375996549961
tomato_0155,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,30,6,3704.8333333333335,2696.5,379.8333333333333,3734.5,247.5,4228.666666666667,9718.833333333334,57.5,1896.7583311182968,195.98307750075432,1950.012282012603,4761.830715876686,28.16913204200655,9.831943576166472,1.3739415240474384,1.568205692929579
tomato_0156,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999900000999989,0.9999900000999989,0.9999900000999989
tomato_0157,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,27,5,3014.0,2190.4,236.4,3168.4,119.0,3521.2,9623.2,55.2,1703.2634851954058,132.7000376789698,1796.4346077717385,5379.591127585813,30.8577380894971,13.402706708853353,1.3760043764791616,1.6075602556265507
tomato_0158,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,30,7,3847.285714285714,2783.0,425.2857142857143,3981.4285714285716,288.2857142857143,4398.714285714285,9973.42857142857,49.142857142857146,1894.163554561372,240.56233723348737,2016.4266130247056,4402.510074080576,27.236180418875254,9.361773377452424,1.382423895243074,1.5805656737005491
tomato_0159,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,36,9,4081.5555555555557,3024.1111111111113,617.7777777777778,4021.777777777778,424.3333333333333,4542.222222222223,9985.555555555555,84.66666666666667,1776.3095951375644,321.3937529642486,1804.335457847139,3753.8669432703364,35.18167136450456,6.510071837067183,1.3496711569434394,1.5020024199882345
tomato_0160,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,30,6,3837.8333333333335,2731.6666666666665,291.0,3837.0,205.33333333333334,4410.166666666667,9862.833333333334,28.333333333333332,1951.0183409354886,151.0589288986255,1964.5165308543474,4832.124229225348,13.880441875771341,13.185566557197026,1.404942032684776,1.6144600306975228
tomato_0161,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,33,8,4807.125,3593.75,644.0,4895.75,458.5,5341.25,9942.25,64.75,2092.9698269274145,341.4092642478902,2127.823619838556,4030.3887352391775,28.88771365130858,7.602096155246954,1.3376347788865814,1.4862608654295348
tomato_0162,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,30,6,2080.8333333333335,1493.8333333333333,177.5,2126.3333333333335,108.5,2413.1666666666665,9876.166666666666,40.0,1090.1114469019517,88.97808719004922,1101.1366248866063,4839.502966903385,26.038433132583073,11.979342048112185,1.3929487801431524,1.615418933735899
tomato_0163,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,27,6,4054.0,2896.5,342.5,4095.0,232.5,4673.0,9830.833333333334,28.333333333333332,2020.519933086531,182.681964079654,2043.1836921823744,4817.716447308482,13.880441875771341,11.956204030475796,1.3996202264815458,1.61332642287821
tomato_0164,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,30,6,3475.6666666666665,2425.6666666666665,324.6666666666667,3662.3333333333335,246.16666666666666,4010.1666666666665,9720.666666666666,28.333333333333332,1762.7643820620685,170.99785573704327,1868.3803324448334,4762.863662405914,13.880441875771341,11.28028712689054,1.4328706825634023,1.6532224749764086
tomato_0165,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,21,4,1904.5,1334.5,127.75,1898.75,82.75,2214.0,8963.0,25.5,1287.214693307479,84.79927279562406,1294.1999781074535,5975.6192426671005,17.0,14.863012535184929,1.4271262538244567,1.6590483202768953
tomato_0166,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,30,7,2922.8571428571427,2179.714285714286,303.0,2851.714285714286,220.57142857142858,3239.8571428571427,11546.142857142857,49.0,838.1643491526445,99.45183088644806,853.1949199500496,128.72895112267037,18.708286933869708,9.411597992073618,1.3409358963255003,1.4863678002329435
